date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
566,0.466688,2013-04-29 - 2014-11-16,0,0,3.62720848056537e-06,5.28445229681979e-06,4.59363957597173e-08,6.24204946996466e-06,0,8.6613074204947e-05,3.35689045936395e-08,9.92932862190813e-07,9.75265017667844e-07,2.06501766784452e-05,6.79328621908127e-06,2.76678445229682e-06,5.30035335689046e-09,0,7.41872791519435e-06,8.12720848056537e-08,1.21731448763251e-06,2.47349823321555e-08,8.8339222614841e-08,4.23498233215548e-06,1.37809187279152e-07,2.47349823321555e-08,6.8904593639576e-08,1.83657243816254e-05,0.000110567137809187,1.09876325088339e-05,3.5565371024735e-06,1.72791519434629e-06,2.11148409893993e-05,2.29681978798587e-07,2.49187279151943e-05,4.57950530035336e-06,0,1.21908127208481e-07,0,0,0,1.5017667844523e-07,6.71378091872791e-08,0,7.50883392226148e-07,0,3.99293286219081e-07,7.59717314487632e-08,2.24028268551237e-05,1.04240282685512e-06,2.75618374558304e-07,1.75618374558304e-06,2.30971731448763e-05,5.92067137809187e-05,5.91342756183746e-06,2.50883392226148e-07,1.37102473498233e-06,5.60070671378092e-06,4.5530035335689e-06,0,2.89752650176678e-07,0,2.47349823321555e-08,2.02296819787986e-06,0,8.87102473498233e-06,3.68056537102473e-05,1.67844522968198e-07,1.01060070671378e-06,3e-06,3.02650176678445e-06,2.79363957597173e-05,2.41908127208481e-05,9.85335689045937e-06,5.01872791519435e-05,1.38339222614841e-06,4.28268551236749e-06,0,0,0,2.47349823321555e-08,3.00353356890459e-08,0,1.51943462897526e-07,0,3.71024734982332e-08,1.06007067137809e-07,0,0,0,6.18374558303887e-08,2.47349823321555e-08,4.59363957597173e-08,6.71378091872791e-08,2.06890459363958e-06,2.47349823321555e-08,1.06007067137809e-07,0,2.29681978798587e-08,1.13074204946996e-07,7.47349823321555e-07,0,0,0,2.36749116607774e-07,8.8339222614841e-08,2.87985865724382e-07,2.47349823321555e-08,2.06007067137809e-06,0,7.2047703180212e-05,0,0,2.47349823321555e-08,0,2.50883392226148e-07,8.8339222614841e-08,7.42049469964664e-08,0,3.97526501766784e-07,0,0,3.71024734982332e-08,2.47349823321555e-08,2.47349823321555e-08,2.47349823321555e-08,1.50671378091873e-05,0,0,0,0,9.01060070671378e-07,0,0,6.41342756183746e-07,3.81625441696113e-07,8.45441696113074e-05,0,0,0,0,0,2.13780918727915e-07,0
572,0.53491,2013-04-29 - 2014-11-22,0,0,3.81136363636364e-05,7.06993006993007e-06,4.54545454545455e-08,5.94405594405594e-06,1.3986013986014e-07,0.000124402097902098,5.26223776223776e-07,6.57342657342657e-07,2.02797202797203e-07,9.42832167832168e-06,7.14335664335664e-06,2.47727272727273e-06,2.97202797202797e-08,0,1.31468531468531e-05,1.04895104895105e-07,1.46503496503496e-06,0,2.11538461538462e-07,4.48776223776224e-06,0,0,2.41258741258741e-07,3.02062937062937e-05,0.00018404020979021,1.10384615384615e-05,9.44055944055944e-07,7.67657342657343e-06,2.66083916083916e-05,9.3006993006993e-07,4.61765734265734e-05,1.40262237762238e-05,0,1.20629370629371e-07,0,0,0,0,9.09090909090909e-08,3.55244755244755e-06,0,0,2.11538461538462e-07,7.51748251748252e-08,1.75489510489511e-05,4.54545454545455e-08,0,1.05769230769231e-06,0.000100629370629371,3.15332167832168e-05,0,0,9.09090909090909e-08,2.61468531468531e-05,3.35664335664335e-07,1.15384615384615e-07,6.92307692307692e-07,4.34265734265734e-06,0,2.03321678321678e-06,0,1.25541958041958e-05,2.40734265734266e-06,1.66083916083916e-07,2.46328671328671e-06,7.9020979020979e-06,6.99300699300699e-08,5.91923076923077e-05,1.53444055944056e-05,5.43706293706294e-07,7.51748251748252e-08,1.52447552447552e-06,5.76923076923077e-06,0,0,0,0,2.97202797202797e-08,0,1.5034965034965e-07,0,9.26573426573427e-08,1.66083916083916e-07,0,0,0,1.3986013986014e-08,0,4.54545454545455e-08,9.44055944055944e-08,1.97377622377622e-06,0,1.04895104895105e-07,1.15384615384615e-07,2.11538461538462e-07,0,7.3951048951049e-07,0,0,0,5.34965034965035e-07,0,0,4.72027972027972e-08,2.03846153846154e-06,0,5.94405594405594e-07,0,0,0,0,9.26573426573427e-08,0,0,0,3.93356643356643e-07,0,0,0,0,0,4.72027972027972e-08,0,1.88111888111888e-06,4.50524475524475e-06,4.17832167832168e-07,1.11538461538462e-06,7.51748251748252e-07,0,0,6.34615384615385e-07,3.77622377622378e-07,8.36573426573427e-05,0,0,0,0,0,2.11538461538462e-07,0
587,0.367728,2013-04-29 - 2014-12-07,0,0,4.37819420783646e-06,5.24531516183986e-06,4.42930153321976e-08,3.59284497444634e-06,3.91822827938671e-08,5.89710391822828e-05,5.58773424190801e-07,6.47359454855196e-07,1.08688245315162e-06,1.33151618398637e-05,6.92163543441227e-06,2.3015332197615e-06,2.89608177172061e-08,7.83645655877342e-08,1.3511073253833e-05,1.0221465076661e-07,9.76149914821124e-07,1.56729131175468e-07,6.81431005110732e-08,6.09199318568995e-06,7.83645655877342e-08,1.7717206132879e-07,2.35093696763203e-07,1.29488926746167e-05,8.41686541737649e-05,8.94548551959114e-06,3.19761499148211e-06,9.87052810902896e-06,7.6473594548552e-06,1.07495741056218e-06,1.78534923339012e-05,8.07836456558773e-06,0,5.79216354344123e-08,0,0,9.88074957410562e-08,0,1.0221465076661e-08,0,3.91822827938671e-08,0,1.24701873935264e-06,7.32538330494037e-08,2.15706984667802e-05,5.11073253833049e-09,9.88074957410562e-08,7.76831345826235e-07,1.93918228279387e-05,4.30494037478706e-06,3.85655877342419e-05,8.8603066439523e-06,8.85860306643952e-08,2.02402044293015e-05,6.54344122657581e-06,0,4.19080068143101e-07,3.91822827938671e-08,0,4.48722316865417e-06,0,4.05366269165247e-05,1.13577512776831e-05,2.11243611584327e-07,1.9335604770017e-06,3.50085178875639e-06,8.84156729131176e-07,3.42793867120954e-05,2.3855195911414e-05,1.00204429301533e-05,5.11073253833049e-09,1.24531516183986e-06,4.72742759795571e-06,0,0,0,7.83645655877342e-08,1.0221465076661e-08,0,1.46507666098807e-07,0,3.91822827938671e-08,1.61839863713799e-07,0,0,0,5.96252129471891e-08,0,5.11073253833049e-09,8.85860306643952e-08,2.10391822827939e-06,0,6.30323679727428e-08,3.91822827938671e-08,2.06132879045997e-07,0,5.82623509369676e-07,9.88074957410562e-08,5.96252129471891e-08,0,1.95911413969336e-07,0,2.16354344122658e-07,0,1.98637137989779e-06,0,4.02896081771721e-06,0,0,0,0,0,7.83645655877342e-08,0,0,3.83304940374787e-07,0,0,0,0,0,0,0,0,0,0,0,8.68824531516184e-07,7.83645655877342e-08,0,6.1839863713799e-07,3.67972742759796e-07,8.15195911413969e-05,0,0,3.91822827938671e-08,2.55536626916525e-07,0,2.06132879045997e-07,0
597,0.396095,2013-04-29 - 2014-12-17,0,1.6750418760469e-08,1.98157453936348e-06,7.01842546063652e-06,4.35510887772194e-08,4.87102177554438e-06,1.23953098827471e-07,0.000112581239530988,5.32663316582915e-07,4.58961474036851e-07,5.04187604690117e-07,8.58793969849246e-06,5.87269681742044e-06,2.24623115577889e-06,2.68006700167504e-07,0,7.61641541038526e-06,1.00502512562814e-07,3.99162479061977e-06,1.6750418760469e-08,1.6750418760469e-07,5.55778894472362e-06,5.69514237855946e-08,0,1.97654941373534e-07,2.29145728643216e-06,7.7713567839196e-05,8.98827470686767e-06,3.7286432160804e-06,9.00670016750419e-06,1.40603015075377e-05,6.36515912897822e-08,2.4463986599665e-05,1.05242881072027e-05,0,1.15577889447236e-07,0,0,1.6750418760469e-08,0,6.19765494137353e-08,0,0,0,5.39363484087102e-07,7.20268006700167e-08,1.885594639866e-05,4.35510887772194e-08,0,1.25125628140704e-06,5.53115577889447e-05,2.35678391959799e-06,3.73953098827471e-05,1.0214405360134e-05,8.71021775544389e-08,1.04422110552764e-05,6.06532663316583e-06,0,1.97654941373534e-07,0,0,4.60636515912898e-06,0,9.73031825795645e-06,9.16247906197655e-07,1.59128978224456e-07,2.13065326633166e-06,2.6465661641541e-06,1.42546063651591e-06,5.45226130653266e-05,2.13802345058626e-05,1.55075376884422e-05,1.6750418760469e-09,1.9430485762144e-07,4.88442211055276e-06,0,3.3500837520938e-08,0,5.69514237855946e-08,2.84757118927973e-08,0,1.44053601340033e-07,0,1.6750418760469e-08,1.59128978224456e-07,0,0,2.51256281407035e-08,5.86264656616415e-08,0,4.35510887772194e-08,5.36013400335008e-08,1.96147403685092e-06,0,1.00502512562814e-07,1.6750418760469e-08,1.85929648241206e-07,1.6750418760469e-08,3.86934673366834e-07,0,1.6750418760469e-08,0,7.37018425460637e-08,9.04522613065327e-08,1.07202680067002e-07,0,1.95309882747069e-06,0,5.12562814070352e-07,0,0,0,0,1.6750418760469e-08,0,0,7.37018425460637e-08,3.76884422110553e-07,0,0,0,0,0,0,0,0,0,0,0,8.5427135678392e-07,0,0,6.08040201005025e-07,3.61809045226131e-07,8.01541038525963e-05,0,0,0,0,0,2.02680067001675e-07,0
617,0.49104,2013-04-29 - 2015-01-06,8.10372771474879e-08,0,9.36790923824959e-07,6.37115072933549e-06,1.78282009724473e-08,1.36175040518639e-05,2.31766612641815e-07,9.44035656401945e-05,6.48298217179903e-08,1.9773095623987e-07,1.24311183144246e-06,1.64068071312804e-05,1.20680713128039e-05,2.56239870340357e-06,2.75526742301459e-08,0,1.23517017828201e-05,5.12155591572123e-07,1.27066450567261e-06,0,1.08589951377634e-07,6.22852512155592e-06,1.29659643435981e-08,1.19935170178282e-07,2.15559157212318e-07,2.67374392220421e-05,8.3063209076175e-05,8.3387358184765e-06,3.87844408427877e-06,1.85089141004862e-06,6.6612641815235e-06,1.23176661264182e-06,1.58897893030794e-05,8.10372771474878e-06,0,9.88654781199352e-08,0,1.29659643435981e-08,8.75202593192869e-08,4.59238249594814e-05,5.9967585089141e-08,0,1.88006482982172e-07,2.01458670988655e-06,1.45867098865478e-08,6.96920583468395e-08,2.05024311183144e-05,2.59319286871961e-07,5.02431118314425e-08,9.70826580226904e-07,3.6e-05,4.82658022690438e-05,1.4353322528363e-05,1.80713128038898e-06,1.6547811993517e-06,1.14311183144246e-05,4.11183144246353e-06,1.29659643435981e-08,1.68557536466775e-07,3.07941653160454e-08,2.43111831442464e-08,2.73905996758509e-07,1.37763371150729e-07,4.95575364667747e-05,5.51053484602917e-07,1.03727714748784e-07,6.35008103727715e-06,2.18800648298217e-07,3.6645056726094e-06,7.43500810372771e-05,2.16369529983793e-05,2.51653160453809e-05,1.14748784440843e-06,1.28525121555916e-06,4.46191247974068e-06,1.00486223662885e-07,1.29659643435981e-08,0,1.94489465153971e-08,2.75526742301459e-08,0,1.39384116693679e-07,0,6.96920583468395e-08,1.41004862236629e-07,2.43111831442464e-08,0,2.43111831442464e-08,5.67260940032415e-08,7.45542949756888e-08,1.78282009724473e-08,7.13128038897893e-08,2.00162074554295e-06,1.29659643435981e-08,7.77957860615883e-08,3.19286871961102e-07,1.96110210696921e-07,1.94489465153971e-08,6.61264181523501e-07,1.29659643435981e-08,0,0,0,1.29659643435981e-08,1.19935170178282e-07,0,1.88978930307942e-06,0,4.49918962722853e-06,0,2.43111831442464e-08,2.0097244732577e-07,9.59481361426256e-07,1.94489465153971e-07,3.07941653160454e-08,3.38735818476499e-07,5.67260940032415e-08,3.51701782820097e-07,1.26094003241491e-06,9.40032414910859e-08,3.95461912479741e-07,0,0,0,0,0,0,0,0,8.26580226904376e-07,0,0,5.88330632090762e-07,3.50081037277147e-07,7.75559157212318e-05,0,0,0,0,0,1.96110210696921e-07,0
625,0.637853,2013-04-29 - 2015-01-14,4.304e-07,2.432e-07,3.792e-07,5.936e-06,2.4e-07,1.59424e-05,1.504e-07,8.42992e-05,5.056e-07,4.7024e-06,1.2752e-06,1.93296e-05,5.2672e-06,2.5488e-06,9.6e-09,1.4992e-06,6.7168e-06,2.24816e-05,1.2464e-06,3.68e-08,1.568e-07,5.9904e-06,3.68e-08,7.52e-08,7.536e-07,6.276e-05,0.0001387408,5.0912e-06,4.272e-06,2.608e-07,8.1696e-06,6.512e-07,0.00013676,2.4912e-06,6e-07,7.36e-08,2.816e-07,2.992e-07,3.68e-08,2.4544e-06,8.48e-08,5.6e-08,7.52e-08,3.68e-08,8.16e-08,9.92e-08,1.89648e-05,2.576e-07,5.6e-08,2.4416e-06,1.97936e-05,5.94864e-05,7.8688e-06,8.376e-06,3.664e-07,2.20752e-05,4.6432e-06,3.68e-08,5.648e-07,3.68e-08,5.6e-08,1.928e-06,1.312e-07,0.0001149216,6.56e-07,1.6e-08,1.8344e-05,7.1264e-06,1.0112e-06,6.30912e-05,2.2736e-05,6.448e-07,1.09104e-05,1.2416e-06,4.3808e-06,0,0,0,0,2.72e-08,0,1.376e-07,0,0,1.52e-07,0,0,0,5.6e-08,0,4.16e-08,8.32e-08,1.976e-06,0,9.6e-08,0,1.936e-07,0,6.768e-07,0,0,0,0,0,0,0,1.8656e-06,0,6.08e-07,0,0,0,0,0,0,0,0,3.6e-07,0,0,0,0,0,0,0,0,0,0,0,8.16e-07,0,0,5.808e-07,3.456e-07,7.65632e-05,0,0,0,0,0,1.936e-07,0
636,0.682854,2013-04-29 - 2015-01-25,1.63522012578616e-07,0,1.45723270440252e-05,4.78459119496855e-06,4.08805031446541e-08,4.11823899371069e-05,8.17610062893082e-08,0.000211823899371069,3.11320754716981e-07,3.23899371069182e-07,1.58805031446541e-06,1.84575471698113e-05,9.68679245283019e-05,2.54088050314465e-06,2.67295597484277e-08,0,8.52987421383648e-06,9.43396226415094e-08,1.31761006289308e-06,3.27044025157233e-07,1.08490566037736e-07,3.41194968553459e-06,3.27044025157233e-07,1.63522012578616e-07,2.16981132075472e-07,1.0566037735849e-06,0.000138179245283019,8.19654088050314e-06,4.37421383647799e-06,4.91666666666667e-06,9.07405660377358e-05,4.08805031446541e-08,2.02547169811321e-05,1.0625786163522e-05,0,1.08490566037736e-07,0,0,8.17610062893082e-08,0,0,0,0,0,1.90251572327044e-07,6.76100628930818e-08,1.3435534591195e-05,4.08805031446541e-08,0,1.5440251572327e-06,4.13836477987421e-06,0.000101558176100629,0,0,8.17610062893082e-08,1.86415094339623e-05,4.87578616352201e-06,0,2.15723270440252e-06,0,0,2.07861635220126e-06,0,4.10314465408805e-05,1.7814465408805e-06,1.4937106918239e-07,1.13899371069182e-05,8.52201257861635e-07,3.67924528301887e-07,7.23506289308176e-05,2.01839622641509e-05,1.24213836477987e-07,6.76100628930818e-08,1.2751572327044e-06,4.79245283018868e-06,0,0,0,8.17610062893082e-08,2.67295597484277e-08,0,1.35220125786164e-07,0,8.17610062893082e-08,6.76100628930818e-08,0,0,8.17610062893082e-08,5.50314465408805e-08,0,4.08805031446541e-08,8.17610062893082e-08,1.81918238993711e-06,0,9.43396226415094e-08,0,1.90251572327044e-07,8.17610062893082e-08,6.65094339622642e-07,8.17610062893082e-08,1.22641509433962e-07,1.63522012578616e-07,4.08805031446541e-07,1.63522012578616e-07,1.22641509433962e-07,1.63522012578616e-07,1.83333333333333e-06,0,5.9748427672956e-07,0,0,0,0,0,0,0,0,3.5377358490566e-07,0,0,0,0,0,0,0,0,0,0,0,8.0188679245283e-07,0,0,5.70754716981132e-07,3.39622641509434e-07,7.52389937106918e-05,0,0,0,0,0,1.90251572327044e-07,0
650,0.479086,2013-04-29 - 2015-02-08,0,0,5.60153846153846e-06,5.77692307692308e-06,2.30769230769231e-08,1.83907692307692e-05,0,0.000135955384615385,4.09230769230769e-07,7.53846153846154e-07,4.23384615384615e-06,8.54923076923077e-06,5.8e-07,2.36e-06,2.61538461538462e-08,0,6.90307692307692e-06,9.23076923076923e-08,1.22615384615385e-06,0,1.23076923076923e-07,1.16461538461538e-06,0,0,2.12307692307692e-07,1.90692307692308e-05,0.000102729230769231,9.02307692307692e-06,4.00923076923077e-06,9.73846153846154e-06,3.65676923076923e-05,4e-08,1.98892307692308e-05,1.05107692307692e-05,0,1.06153846153846e-07,0,0,0,0,8e-08,0,0,0,1.23076923076923e-07,6.61538461538462e-08,1.58092307692308e-05,4e-08,0,2.10769230769231e-07,3.69276923076923e-05,8.05415384615385e-05,9.53846153846154e-08,0,8e-08,1.52538461538462e-05,3.78769230769231e-06,0,2.07692307692308e-07,0,6.30769230769231e-08,3.84615384615385e-07,0,4.14646153846154e-05,5.08e-06,1.46153846153846e-07,1.44153846153846e-06,2.89846153846154e-06,1.14153846153846e-06,1.30923076923077e-05,2.47846153846154e-05,1.24615384615385e-07,3.07692307692308e-09,1.51230769230769e-06,5.46769230769231e-06,0,6.30769230769231e-08,0,0,2.61538461538462e-08,0,1.32307692307692e-07,0,0,2e-08,0,0,6.30769230769231e-08,9.23076923076924e-09,0,4e-08,8e-08,1.13846153846154e-06,0,9.23076923076923e-08,0,1.86153846153846e-07,0,6.50769230769231e-07,0,0,0,3.8e-07,0,0,6.30769230769231e-08,1.79384615384615e-06,0,5.84615384615385e-07,6.30769230769231e-08,0,0,0,0,0,0,0,3.46153846153846e-07,0,0,7.92307692307692e-07,0,0,0,0,0,0,0,0,7.21538461538462e-07,2.21538461538462e-07,0,5.58461538461538e-07,3.32307692307692e-07,7.36184615384615e-05,0,0,0,0,0,1.86153846153846e-07,0
665,0.533944,2013-04-29 - 2015-02-23,0,0,3.1187969924812e-06,2.94135338345865e-06,3.90977443609023e-08,9.43609022556391e-06,1.6390977443609e-07,0.000295276691729323,4.93233082706767e-07,1.7593984962406e-07,5.50375939849624e-07,1.44360902255639e-05,5.94736842105263e-06,2.43007518796992e-06,2.55639097744361e-08,0,1.42977443609023e-05,9.02255639097744e-08,9.00751879699248e-07,0,1.81954887218045e-07,6.09172932330827e-06,0,0,2.07518796992481e-07,8.63458646616541e-06,8.39834586466166e-05,9.28421052631579e-06,4.26165413533835e-06,1.32225563909774e-05,1.16586466165414e-05,1.4015037593985e-06,1.98240601503759e-05,1.21293233082707e-05,0,1.03759398496241e-07,0,0,0,0,7.81954887218045e-08,0,0,0,7.96992481203008e-08,6.46616541353383e-08,1.6981954887218e-05,2.70676691729323e-08,0,4.51127819548872e-07,2.87729323308271e-05,3.31684210526316e-05,2.49383458646617e-05,3.86165413533835e-06,7.81954887218045e-08,4.10526315789474e-06,6.70676691729324e-07,0,5.05263157894737e-07,0,0,2.26616541353383e-06,0,3.28135338345865e-05,5.13383458646617e-06,1.42857142857143e-07,2.76992481203007e-06,6.53834586466165e-06,7.84962406015038e-07,1.51624060150376e-05,1.63037593984962e-05,1.21804511278195e-07,1.50375939849624e-09,3.2781954887218e-07,5.46315789473684e-06,0,0,0,0,2.55639097744361e-08,0,1.29323308270677e-07,0,0,7.66917293233083e-08,0,0,6.61654135338346e-08,5.26315789473684e-08,0,3.90977443609023e-08,7.81954887218045e-08,1.85714285714286e-06,0,9.02255639097744e-08,3.59398496240602e-07,1.81954887218045e-07,0,6.3609022556391e-07,0,0,0,0,0,0,0,1.75338345864662e-06,0,4.73684210526316e-07,0,0,0,0,0,0,0,0,3.38345864661654e-07,0,0,0,0,0,0,0,0,0,0,0,7.66917293233083e-07,0,0,5.45864661654135e-07,3.24812030075188e-07,7.19578947368421e-05,0,0,6.61654135338346e-08,0,0,1.81954887218045e-07,0
41,0.410765,2013-04-29 - 2013-06-09,1.24390243902439e-06,1.95121951219512e-07,4.96585365853659e-05,3.05609756097561e-05,1.33170731707317e-05,0.000124292682926829,0,0.000244439024390244,5.41463414634146e-05,1.28292682926829e-05,1.09024390243902e-05,7.36585365853655e-06,2.7390243902439e-05,3.94146341463415e-05,4.14634146341463e-07,0,0.000229926829268293,2.82926829268293e-06,1.74878048780488e-05,0,1.63414634146341e-06,4.98536585365854e-05,0,0,2.76585365853659e-05,0.000368951219512195,0.000417219512195122,9.08292682926829e-05,3.73170731707317e-06,6.16585365853658e-05,2.24878048780488e-05,1.21951219512195e-07,9.48048780487805e-05,0.000130292682926829,0,8.29268292682927e-07,0,0,0,1.95121951219512e-07,7.80487804878049e-07,2.92682926829268e-07,4.39024390243902e-06,0,1.47073170731707e-05,1.04878048780488e-06,0.000241780487804878,3.85365853658537e-06,7.5609756097561e-07,4.38780487804878e-05,1.76341463414634e-05,0.000163780487804878,2.92682926829268e-07,0,1.21951219512195e-07,0.000211390243902439,1.36585365853659e-05,1.90243902439024e-06,5.34146341463415e-06,1.95121951219512e-07,1.95121951219512e-07,2.32682926829268e-05,0,0.000786146341463415,2.71219512195122e-05,1.36585365853659e-06,3.5219512195122e-05,1.33658536585366e-05,6.02439024390244e-06,0.000967926829268293,0.000136024390243902,0.00076990243902439,6.12195121951219e-06,4.70731707317073e-05,5.53414634146342e-05,7.4390243902439e-06,0,3.73170731707317e-06,0,4.14634146341463e-07,0,1.53658536585366e-06,0,0,1.17073170731707e-06,0,0,0,6.58536585365854e-07,1.4390243902439e-06,2.4390243902439e-08,2.68292682926829e-07,2.92682926829268e-05,3.90243902439024e-07,1.46341463414634e-06,2.92682926829268e-07,6.31707317073171e-06,1.95121951219512e-07,1.03170731707317e-05,3.90243902439024e-07,0,0,0,1.95121951219512e-07,0,0,2.80487804878049e-05,1.95121951219512e-07,0.00298251219512195,0,0,0,0,8.53658536585366e-07,0,0,1.34146341463415e-06,5.48780487804878e-06,0,1.4390243902439e-06,0,0,0,0,0,0,0,0,0,1.14878048780488e-05,0,0,8.85365853658536e-06,5.26829268292683e-06,0.00116712195121951,0,0,0,0,0,2.95121951219512e-06,0
35,0.349087,2013-06-09 - 2013-07-14,1.45714285714286e-06,2.28571428571429e-07,9.76857142857143e-05,0.000123571428571429,1.58285714285714e-05,0.000225828571428571,0,7.40000000000001e-05,5.27142857142857e-05,2.57142857142857e-06,1.38285714285714e-05,0.000278771428571429,8.01428571428571e-05,2.77142857142857e-06,0,0,1.4e-06,5.02857142857143e-06,3.45714285714286e-06,0,1.47142857142857e-05,2.59428571428571e-05,0,0,1.24857142857143e-05,0.000195228571428571,0.000588428571428571,4.78e-05,6.34857142857143e-05,1.40571428571429e-05,0.000413885714285714,1.29428571428571e-05,0.000298114285714286,3.34857142857143e-05,0,2.57142857142857e-07,0,0,0,2.28571428571429e-07,4.71428571428571e-06,3.42857142857143e-07,3.71428571428572e-07,0,1.44857142857143e-05,0,0.000359228571428571,4.25714285714286e-06,8.85714285714286e-07,2.77428571428571e-05,2.2e-05,2.12571428571429e-05,3.42857142857143e-07,0,4.28571428571429e-07,0.0022748,9.28571428571428e-06,2.22857142857143e-06,5.08571428571429e-06,3.02857142857143e-06,1.28571428571429e-06,7.14285714285715e-07,0,0.000235942857142857,0.000139,1.14285714285714e-07,2.15142857142857e-05,7.73428571428571e-05,1.77142857142857e-06,0.00103542857142857,0.000389628571428571,0.000694742857142857,4.37142857142857e-06,6.01428571428571e-05,1.42857142857143e-07,8.2e-06,1.51428571428571e-06,4.37142857142857e-06,0,0,0,6.57142857142857e-07,0,0,8.28571428571428e-07,0,0,0,2.28571428571429e-07,1.68571428571429e-06,5.77142857142857e-06,1.8e-06,1e-06,4.57142857142857e-07,1e-06,3.42857142857143e-07,9.85714285714286e-06,2.85714285714286e-07,0,4.57142857142857e-07,0,0,0,2.28571428571429e-07,0,0,4.57142857142857e-07,2.85714285714286e-07,0.00181488571428571,0,0,0,0,4.85714285714286e-07,0,1.77142857142857e-06,1.57142857142857e-06,0,0,1.68571428571429e-06,0,0,0,0,0,0,0,0,0,1.11428571428571e-06,0,0,0,0,0,0,0,0,0,0,0,0
62,0.44087,2013-06-09 - 2013-08-10,8.2258064516129e-07,1.29032258064516e-07,2.23387096774194e-05,8.55645161290322e-05,5.88709677419355e-06,8.28709677419355e-05,0,0.000258258064516129,3.8741935483871e-05,1.51290322580645e-05,1.74193548387097e-06,0.000189983870967742,4.64193548387097e-05,1.29032258064516e-07,0,0,0.000166290322580645,1.82258064516129e-06,1.95161290322581e-06,6.61290322580645e-07,8.37096774193548e-06,1.49838709677419e-05,0,1.29032258064516e-07,1.80967741935484e-05,0.000145145161290323,0.00129003225806452,4.91935483870967e-06,3.29677419354839e-05,7.78870967741936e-05,0.000421354838709677,2.41935483870968e-07,8.6983870967742e-05,2.25483870967742e-05,0,1.59677419354839e-06,0,0,0,1.29032258064516e-07,2.88709677419355e-06,6.45161290322581e-08,1.32258064516129e-06,0,4.72741935483871e-05,0,5.2258064516129e-06,6.87741935483871e-05,5.48387096774193e-07,1.45161290322581e-05,0.000111741935483871,0.00108312903225806,1.93548387096774e-07,0,3.56451612903226e-06,0.000304177419354839,3.70483870967742e-05,1.25806451612903e-06,2.30645161290323e-06,6.61290322580645e-07,3.2258064516129e-07,4.16129032258065e-06,0,0.000444145161290323,0.000667225806451613,3.54838709677419e-07,8.13709677419355e-05,7.9e-05,6.12903225806452e-07,1.87096774193548e-05,0.000207354838709677,0.000483709677419355,1.40322580645161e-06,4.78548387096774e-05,1.09838709677419e-05,4.66129032258064e-06,1.04838709677419e-06,2.46774193548387e-06,0,0,0,3.70967741935484e-07,0,1.58064516129032e-06,3.2258064516129e-08,0,0,1.24193548387097e-06,1.90322580645161e-06,9.51612903225806e-07,2.68387096774194e-05,2.90322580645161e-07,1.11129032258065e-05,5.96774193548387e-07,1.29032258064516e-07,6.45161290322581e-08,5.59677419354839e-06,1.29032258064516e-07,9.90322580645161e-06,2.74193548387097e-07,0,0,0,0,0,0,2.58064516129032e-07,1.29032258064516e-07,0.000259741935483871,1.29032258064516e-07,1.96774193548387e-06,1.29032258064516e-07,0,4.35483870967742e-07,0,3.2258064516129e-07,8.87096774193548e-07,0,0,6.93548387096774e-07,0,1.29032258064516e-07,0,0,0,0,0,0,0,6.29032258064516e-07,0,0,0,0,1.29032258064516e-07,0,0,0,0,0,0,0
